rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
10.0,24674.237424344527,5.3833509408188505,-1.639983769652664
10.0,31751.01567105252,5.47627886982198,-1.0154007471251363
10.0,35971.825668461344,5.522499076903946,-0.7060284985086777
10.0,45996.38253536833,5.614843516195309,-0.09480621874037161
10.0,15994.812660763591,5.133263906110422,-2.8931717724999384
10.0,18145.590482829564,5.182584757156767,-2.5750160125431645
10.0,23359.21391620665,5.27998341505678,-1.9418676945779276
10.0,30020.82319818142,5.375804907545808,-1.3141309453087986
10.0,33987.48454904889,5.423368105079288,-1.0029030619609516
10.0,43437.14971812057,5.518128383335142,-0.3872851584884546
10.0,17384.963309546827,5.0630993067507735,-2.8888099256614144
10.0,19685.29341306392,5.115306954081911,-2.5681273689355653
10.0,22296.54222774826,5.1667608702641665,-2.2491430076733305
10.0,25243.948198456612,5.217536408315181,-1.9318386307392232
10.0,28565.555866535786,5.26766448257017,-1.6163211936197486
10.0,32325.60353063691,5.317355986157231,-1.3027135835093355
10.0,36527.93625012518,5.3667920070607344,-0.9911935964390197
10.0,41250.65385132069,5.415936696694419,-0.6820458288175199
10.0,46504.1686787918,5.465003563586238,-0.3754167114861831
10.0,52358.08454260584,5.514119904493153,-0.0713438709381523
10.0,18997.075150989098,4.977699527958432,-2.904864553831411
10.0,21480.298889419813,5.035253944610076,-2.576338353517011
10.0,24285.487118021898,5.091112861548304,-2.2516492165291755
10.0,27444.989441743714,5.145808188819101,-1.9300609365416097
10.0,30985.342543165614,5.19953285908827,-1.6113735842784693
10.0,34985.27837964611,5.252241316854649,-1.295535614751573
10.0,39450.162464402994,5.304500900960548,-0.9823826541538575
10.0,44417.18833715553,5.356385882892804,-0.6719935123044233
10.0,56113.96788536183,5.459695591613354,-0.05919751478944398
10.0,23477.146253959436,4.931469729620456,-2.629442539537971
10.0,26546.578217538656,4.995884188013528,-2.2874409900875623
10.0,29970.51959187092,5.058026182113817,-1.9526973997402646
10.0,33796.97291166068,5.117904206667562,-1.6243611429707572
10.0,38062.09740510518,5.176055895125382,-1.3013035741938077
10.0,42798.62838006471,5.233271792991022,-0.9826232965366887
10.0,48090.61943684244,5.289284330421679,-0.6681652886572403
10.0,53954.19374239367,5.345180089409274,-0.357023338644156
10.0,60432.43826450463,5.400793017791715,-0.048740293366806714
10.0,36795.76553989521,5.011097904864437,-1.6898083330210498
10.0,41466.88356333246,5.079873880186182,-1.3449379216222626
10.0,46592.710648459,5.146009883452537,-1.0099049864462708
10.0,52265.05596300935,5.209743052361743,-0.6831926276032386
10.0,58476.73495043525,5.272625129046025,-0.3622415750530354
10.0,65338.09789318845,5.334667226255922,-0.04562758537668707
10.0,56527.789555945,5.106457518544645,-0.7530363337344371
10.0,63284.96730666652,5.182514334717192,-0.40474749079327826
10.0,70747.12643225666,5.256870815881304,-0.06251988394384418
100.0,21065.49273884185,6.078919236172944,-2.5230741692398357
100.0,27351.844339073265,6.1675818166561625,-1.8922886825582965
100.0,22433.519414789313,6.031353484965476,-2.5093160571295545
100.0,25543.193608319496,6.076100438083193,-2.193745444652736
100.0,29091.649804906952,6.120714212406316,-1.8791767714394165
100.0,33088.01816704208,6.165211441929417,-1.5658854757491678
100.0,23915.680962843242,5.9824504500916955,-2.4955996779561342
100.0,35206.3139596086,6.117632149769653,-1.5532906455167657
100.0,45391.92242267065,6.2070732071029004,-0.9332440946741424
100.0,51435.27371353283,6.251695366705276,-0.6267950554522715
100.0,58189.63236672037,6.2961851208761805,-0.32325329469676756
100.0,22467.650933087276,5.885621708897041,-2.7979612482536975
100.0,25561.871186832614,5.9316808471451985,-2.4819693435352743
100.0,29063.242968206127,5.9774846790108676,-2.16692311644122
100.0,33041.372974544705,6.023148128677048,-1.8530825261514339
100.0,37521.29006697558,6.068675589854985,-1.5407487102741386
100.0,42591.59942543212,6.113985129051957,-1.2302715712843462
100.0,48276.8896442247,6.159210841016863,-0.9220130789112683
100.0,54655.164419876295,6.204364313705375,-0.6163901945964392
100.0,61766.30282087506,6.249469650478229,-0.31372264540612516
100.0,69649.16580948395,6.294619401212608,-0.014223265697358519
100.0,24108.39898514874,5.831176109799619,-2.7846074446212388
100.0,27383.689449248286,5.878215529623603,-2.4686400618197464
100.0,31111.291929341336,5.924895787258334,-2.153774502660772
100.0,35324.1485920308,5.971433203137209,-1.840210125116245
100.0,40080.09029967618,6.017789334068762,-1.5282982197200727
100.0,45411.58414075618,6.063960160220132,-1.2183482253991842
